experiment,source_file,source_row_index,item_id,condition,sub_experiment,weaker_lemma,weaker_surface,stronger_lemma,stronger_surface_guess,target_type,target_surface,prompt_text,context_text,moved_prompt_boundary_text,suffix_text,word_continuation_text,word_token_ids,word_tokens,word_token_logprobs,word_n_tokens,word_logprob,candidate_plus_suffix_text,candidate_plus_suffix_token_ids,candidate_plus_suffix_tokens,candidate_plus_suffix_token_logprobs,candidate_plus_suffix_n_tokens,candidate_plus_suffix_logprob,model_name,model_path,torch_dtype,device_map
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,32,32,Eonlystrong,QUD+only,palatable,palatable,delicious,delicious,stronger,delicious,"Sue: Is the wine delicious?
Mary: The wine is only ","Sue: Is the wine delicious?
Mary: The wine is only", ,., delicious,[17923],"[""Ġdelicious""]",[-3.3182334899902344],1,-3.3182334900, delicious.,"[17923,13]","[""Ġdelicious"","".""]","[-3.3182334899902344,-3.228694438934326]",2,-6.5469279289,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,33,33,Eonlystrong,QUD+only,partially,partially,completely,completely,weaker,partially,"Sue: Is the tank completely full?
Mary: The tank is only ","Sue: Is the tank completely full?
Mary: The tank is only", , full., partially,[25244],"[""Ġpartially""]",[-4.662449836730957],1,-4.6624498367, partially full.,"[25244,2480,13]","[""Ġpartially"",""Ġfull"","".""]","[-4.6046295166015625,-0.1449047327041626,-1.7054840326309204]",3,-6.4550182819,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,33,33,Eonlystrong,QUD+only,partially,partially,completely,completely,stronger,completely,"Sue: Is the tank completely full?
Mary: The tank is only ","Sue: Is the tank completely full?
Mary: The tank is only", , full., completely,[6587],"[""Ġcompletely""]",[-8.224949836730957],1,-8.2249498367, completely full.,"[6587,2480,13]","[""Ġcompletely"",""Ġfull"","".""]","[-8.167129516601562,-0.052833911031484604,-5.4026618003845215]",3,-13.6226252280,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,34,34,Eonlystrong,QUD+only,permit,permits,require,requires,weaker,permits,"Sue: Does the club require dancing?
Mary: The club only ","Sue: Does the club require dancing?
Mary: The club only", , dancing., permits,[28690],"[""Ġpermits""]",[-7.29223108291626],1,-7.2922310829, permits dancing.,"[28690,27966,13]","[""Ġpermits"",""Ġdancing"","".""]","[-7.293570518493652,-0.9384055137634277,-2.7087454795837402]",3,-10.9407215118,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,34,34,Eonlystrong,QUD+only,permit,permits,require,requires,stronger,requires,"Sue: Does the club require dancing?
Mary: The club only ","Sue: Does the club require dancing?
Mary: The club only", , dancing., requires,[7460],"[""Ġrequires""]",[-0.7297311425209045],1,-0.7297311425, requires dancing.,"[7460,27966,13]","[""Ġrequires"",""Ġdancing"","".""]","[-0.7310702800750732,-2.878472328186035,-2.6770691871643066]",3,-6.2866117954,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,35,35,Eonlystrong,QUD+only,polished,polished,impeccable,impeccable,weaker,polished,"Sue: Was Ann's speech impeccable?
Mary: Ann's speech was only ","Sue: Was Ann's speech impeccable?
Mary: Ann's speech was only", ,., polished,[43361],"[""Ġpolished""]",[-8.09284496307373],1,-8.0928449631, polished.,"[43361,13]","[""Ġpolished"","".""]","[-8.121917724609375,-2.6700475215911865]",2,-10.7919652462,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,35,35,Eonlystrong,QUD+only,polished,polished,impeccable,impeccable,stronger,impeccable,"Sue: Was Ann's speech impeccable?
Mary: Ann's speech was only ","Sue: Was Ann's speech impeccable?
Mary: Ann's speech was only", ,., impeccable,[88546],"[""Ġimpeccable""]",[-3.3115952014923096],1,-3.3115952015, impeccable.,"[88546,13]","[""Ġimpeccable"","".""]","[-3.309417724609375,-3.4827184677124023]",2,-6.7921361923,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,36,36,Eonlystrong,QUD+only,possible,possible,certain,certain,weaker,possible,"Sue: Is success certain?
Mary: Success is only ","Sue: Is success certain?
Mary: Success is only", ,., possible,[3204],"[""Ġpossible""]",[-2.267397880554199],1,-2.2673978806, possible.,"[3204,13]","[""Ġpossible"","".""]","[-2.267397880554199,-4.829316139221191]",2,-7.0967140198,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,36,36,Eonlystrong,QUD+only,possible,possible,certain,certain,stronger,certain,"Sue: Is success certain?
Mary: Success is only ","Sue: Is success certain?
Mary: Success is only", ,., certain,[3654],"[""Ġcertain""]",[-0.8298978209495544],1,-0.8298978209, certain.,"[3654,13]","[""Ġcertain"","".""]","[-0.8298978209495544,-8.104033470153809]",2,-8.9339312911,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,37,37,Eonlystrong,QUD+only,pretty,pretty,beautiful,beautiful,weaker,pretty,"Sue: Is the girl beautiful?
Mary: The girl is only ","Sue: Is the girl beautiful?
Mary: The girl is only", ,., pretty,[5020],"[""Ġpretty""]",[-3.5449776649475098],1,-3.5449776649, pretty.,"[5020,13]","[""Ġpretty"","".""]","[-3.4767208099365234,-2.138622283935547]",2,-5.6153430939,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,37,37,Eonlystrong,QUD+only,pretty,pretty,beautiful,beautiful,stronger,beautiful,"Sue: Is the girl beautiful?
Mary: The girl is only ","Sue: Is the girl beautiful?
Mary: The girl is only", ,., beautiful,[6233],"[""Ġbeautiful""]",[-1.6699777841567993],1,-1.6699777842, beautiful.,"[6233,13]","[""Ġbeautiful"","".""]","[-1.6642208099365234,-3.012580394744873]",2,-4.6768012047,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,38,38,Eonlystrong,QUD+only,primarily,primarily,exclusively,exclusively,weaker,primarily,"Sue: Are the residents exclusively Greek?
Mary: The residents are only ","Sue: Are the residents exclusively Greek?
Mary: The residents are only", , Greek., primarily,[15503],"[""Ġprimarily""]",[-7.7471604347229],1,-7.7471604347, primarily Greek.,"[15503,17860,13]","[""Ġprimarily"",""ĠGreek"","".""]","[-7.688891887664795,-0.49834609031677246,-1.3628343343734741]",3,-9.5500723124,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,38,38,Eonlystrong,QUD+only,primarily,primarily,exclusively,exclusively,stronger,exclusively,"Sue: Are the residents exclusively Greek?
Mary: The residents are only ","Sue: Are the residents exclusively Greek?
Mary: The residents are only", , Greek., exclusively,[23242],"[""Ġexclusively""]",[-7.3721604347229],1,-7.3721604347, exclusively Greek.,"[23242,17860,13]","[""Ġexclusively"",""ĠGreek"","".""]","[-7.313891887664795,-0.48677730560302734,-1.9929535388946533]",3,-9.7936227322,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,39,39,Eonlystrong,QUD+only,probably,probably,necessarily,necessarily,weaker,probably,"Sue: Will a delay necessarily occur?
Mary: A delay will only ","Sue: Will a delay necessarily occur?
Mary: A delay will only", , occur., probably,[4658],"[""Ġprobably""]",[-8.585939407348633],1,-8.5859394073, probably occur.,"[4658,12170,13]","[""Ġprobably"",""Ġoccur"","".""]","[-8.6893892288208,-0.2176402360200882,-2.646368980407715]",3,-11.5533984452,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,39,39,Eonlystrong,QUD+only,probably,probably,necessarily,necessarily,stronger,necessarily,"Sue: Will a delay necessarily occur?
Mary: A delay will only ","Sue: Will a delay necessarily occur?
Mary: A delay will only", , occur., necessarily,[14312],"[""Ġnecessarily""]",[-6.898439884185791],1,-6.8984398842, necessarily occur.,"[14312,12170,13]","[""Ġnecessarily"",""Ġoccur"","".""]","[-7.001889228820801,-0.054821595549583435,-7.047147274017334]",3,-14.1038580984,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,40,40,Eonlystrong,QUD+only,reduce,reduced,eliminate,eliminated,weaker,reduced,"Sue: Did the city eliminate waste?
Mary: The city only ","Sue: Did the city eliminate waste?
Mary: The city only", , waste., reduced,[11046],"[""Ġreduced""]",[-2.876629590988159],1,-2.8766295910, reduced waste.,"[11046,12291,13]","[""Ġreduced"",""Ġwaste"","".""]","[-2.8049654960632324,-0.8270770907402039,-1.7820227146148682]",3,-5.4140653014,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,40,40,Eonlystrong,QUD+only,reduce,reduced,eliminate,eliminated,stronger,eliminated,"Sue: Did the city eliminate waste?
Mary: The city only ","Sue: Did the city eliminate waste?
Mary: The city only", , waste., eliminated,[33273],"[""Ġeliminated""]",[-2.064129590988159],1,-2.0641295910, eliminated waste.,"[33273,12291,13]","[""Ġeliminated"",""Ġwaste"","".""]","[-2.0549654960632324,-1.5265976190567017,-3.5480141639709473]",3,-7.1295772791,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,41,41,Eonlystrong,QUD+only,scared,scared,petrified,petrified,weaker,scared,"Sue: Was Stu's daughter petrified?
Mary: Stu's daughter was only ","Sue: Was Stu's daughter petrified?
Mary: Stu's daughter was only", ,., scared,[26115],"[""Ġscared""]",[-2.877474308013916],1,-2.8774743080, scared.,"[26115,13]","[""Ġscared"","".""]","[-2.877474308013916,-2.8137407302856445]",2,-5.6912150383,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,41,41,Eonlystrong,QUD+only,scared,scared,petrified,petrified,stronger,petrified,"Sue: Was Stu's daughter petrified?
Mary: Stu's daughter was only ","Sue: Was Stu's daughter petrified?
Mary: Stu's daughter was only", ,., petrified,"[6753,81,1870]","[""Ġpet"",""r"",""ified""]","[-2.752474308013916,-0.01167630311101675,-0.009042502380907536]",3,-2.7731931135, petrified.,"[6753,81,1870,13]","[""Ġpet"",""r"",""ified"","".""]","[-2.752474308013916,-0.01167630311101675,-0.009042502380907536,-3.812483787536621]",4,-6.5856769010,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,42,42,Eonlystrong,QUD+only,serious,serious,life-threatening,life-threatening,weaker,serious,"Sue: Was Kaye's illness life-threatening?
Mary: Kaye's illness was only ","Sue: Was Kaye's illness life-threatening?
Mary: Kaye's illness was only", ,., serious,[6001],"[""Ġserious""]",[-2.1572492122650146],1,-2.1572492123, serious.,"[6001,13]","[""Ġserious"","".""]","[-2.1572492122650146,-1.8456456661224365]",2,-4.0028948784,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,42,42,Eonlystrong,QUD+only,serious,serious,life-threatening,life-threatening,stronger,life-threatening,"Sue: Was Kaye's illness life-threatening?
Mary: Kaye's illness was only ","Sue: Was Kaye's illness life-threatening?
Mary: Kaye's illness was only", ,., life-threatening,"[2272,61899]","[""Ġlife"",""-threatening""]","[-1.0322492122650146,-0.15058334171772003]",2,-1.1828325540, life-threatening.,"[2272,61899,13]","[""Ġlife"",""-threatening"","".""]","[-1.0322492122650146,-0.15058334171772003,-3.929778814315796]",3,-5.1126113683,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,43,43,Eonlystrong,QUD+only,similar,similar,identical,identical,weaker,similar,"Sue: Are the two paintings identical?
Mary: The two paintings are only ","Sue: Are the two paintings identical?
Mary: The two paintings are only", ,., similar,[4428],"[""Ġsimilar""]",[-1.2744189500808716],1,-1.2744189501, similar.,"[4428,13]","[""Ġsimilar"","".""]","[-1.2838655710220337,-1.7992136478424072]",2,-3.0830792189,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,43,43,Eonlystrong,QUD+only,similar,similar,identical,identical,stronger,identical,"Sue: Are the two paintings identical?
Mary: The two paintings are only ","Sue: Are the two paintings identical?
Mary: The two paintings are only", ,., identical,[19516],"[""Ġidentical""]",[-2.461918830871582],1,-2.4619188309, identical.,"[19516,13]","[""Ġidentical"","".""]","[-2.408865451812744,-5.394777774810791]",2,-7.8036432266,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,44,44,Eonlystrong,QUD+only,slow,slowed,stop,stopped,weaker,slowed,"Sue: Did the train stop?
Mary: The train only ","Sue: Did the train stop?
Mary: The train only", ,., slowed,[47846],"[""Ġslowed""]",[-4.347860336303711],1,-4.3478603363, slowed.,"[47846,13]","[""Ġslowed"","".""]","[-4.347860336303711,-5.452418327331543]",2,-9.8002786636,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,44,44,Eonlystrong,QUD+only,slow,slowed,stop,stopped,stronger,stopped,"Sue: Did the train stop?
Mary: The train only ","Sue: Did the train stop?
Mary: The train only", ,., stopped,[10497],"[""Ġstopped""]",[-0.72286057472229],1,-0.7228605747, stopped.,"[10497,13]","[""Ġstopped"","".""]","[-0.72286057472229,-5.5726118087768555]",2,-6.2954723835,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,45,45,Eonlystrong,QUD+only,small,small,tiny,tiny,weaker,small,"Sue: Is the fish tiny?
Mary: The fish is only ","Sue: Is the fish tiny?
Mary: The fish is only", ,., small,[2613],"[""Ġsmall""]",[-3.274461507797241],1,-3.2744615078, small.,"[2613,13]","[""Ġsmall"","".""]","[-3.274461507797241,-2.4292051792144775]",2,-5.7036666870,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,45,45,Eonlystrong,QUD+only,small,small,tiny,tiny,stronger,tiny,"Sue: Is the fish tiny?
Mary: The fish is only ","Sue: Is the fish tiny?
Mary: The fish is only", ,., tiny,[13673],"[""Ġtiny""]",[-3.149461507797241],1,-3.1494615078, tiny.,"[13673,13]","[""Ġtiny"","".""]","[-3.149461507797241,-2.6525368690490723]",2,-5.8019983768,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,46,46,Eonlystrong,QUD+only,snug,snug,tight,tight,weaker,snug,"Sue: Is the shirt tight?
Mary: The shirt is only ","Sue: Is the shirt tight?
Mary: The shirt is only", ,., snug,[85601],"[""Ġsnug""]",[-5.7462897300720215],1,-5.7462897301, snug.,"[85601,13]","[""Ġsnug"","".""]","[-5.7462897300720215,-2.2702956199645996]",2,-8.0165853500,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,46,46,Eonlystrong,QUD+only,snug,snug,tight,tight,stronger,tight,"Sue: Is the shirt tight?
Mary: The shirt is only ","Sue: Is the shirt tight?
Mary: The shirt is only", ,., tight,[10296],"[""Ġtight""]",[-0.9962896108627319],1,-0.9962896109, tight.,"[10296,13]","[""Ġtight"","".""]","[-0.9962896108627319,-6.225179672241211]",2,-7.2214692831,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,47,47,Eonlystrong,QUD+only,some,some,all,all,weaker,some,"Sue: Does Cecilia trust all politicians?
Mary: Cecilia trusts only ","Sue: Does Cecilia trust all politicians?
Mary: Cecilia trusts only", , politicians., some,[1045],"[""Ġsome""]",[-4.554656028747559],1,-4.5546560287, some politicians.,"[1045,18761,13]","[""Ġsome"",""Ġpoliticians"","".""]","[-4.554880142211914,-0.6802903413772583,-2.7072441577911377]",3,-7.9424146414,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,47,47,Eonlystrong,QUD+only,some,some,all,all,stronger,all,"Sue: Does Cecilia trust all politicians?
Mary: Cecilia trusts only ","Sue: Does Cecilia trust all politicians?
Mary: Cecilia trusts only", , politicians., all,[678],"[""Ġall""]",[-7.585906028747559],1,-7.5859060287, all politicians.,"[678,18761,13]","[""Ġall"",""Ġpoliticians"","".""]","[-7.554880142211914,-1.077810525894165,-3.4735374450683594]",3,-12.1062281132,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,48,48,Eonlystrong,QUD+only,start,started,finish,finished,weaker,started,"Sue: Did the runner finish?
Mary: The runner only ","Sue: Did the runner finish?
Mary: The runner only", ,., started,[3855],"[""Ġstarted""]",[-4.59953498840332],1,-4.5995349884, started.,"[3855,13]","[""Ġstarted"","".""]","[-4.59953498840332,-3.9642844200134277]",2,-8.5638194084,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,48,48,Eonlystrong,QUD+only,start,started,finish,finished,stronger,finished,"Sue: Did the runner finish?
Mary: The runner only ","Sue: Did the runner finish?
Mary: The runner only", ,., finished,[8060],"[""Ġfinished""]",[-1.2245349884033203],1,-1.2245349884, finished.,"[8060,13]","[""Ġfinished"","".""]","[-1.2245349884033203,-5.438014984130859]",2,-6.6625499725,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,49,49,Eonlystrong,QUD+only,survive,survived,thrive,thrived,weaker,survived,"Sue: Did the plant thrive?
Mary: The plant only ","Sue: Did the plant thrive?
Mary: The plant only", ,., survived,[25882],"[""Ġsurvived""]",[-1.6811552047729492],1,-1.6811552048, survived.,"[25882,13]","[""Ġsurvived"","".""]","[-1.6811552047729492,-3.9854159355163574]",2,-5.6665711403,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
