prompt_id,dataset,dataset_label,item_id,scale_id,weak,strong,weak_surface,strong_surface,pos,template_id,scalar_construction,human_si_rate,has_hu_test_suite,source_file,weak_sentence_frame,weak_surface_in_sentence,target_text,context_text,continuation_text,moved_prompt_boundary_text,suffix_text,prompt_with_blank,full_text,prompt_source,weak_extraction_method,stronger_surface_method,prompt_builder_note,score_target,score_family,context_has_trailing_space,continuation_has_leading_space,target_token_ids,target_tokens,target_token_logprobs,target_n_tokens,target_logprob,model_name,model_path,resolved_model_path,torch_dtype,device_map
vt16__vt16_026_template1__template_1__participate_win__no_frame,vt16,van Tiel et al. (2016),vt16_026_template1,participate/win,participate,win,participated,won,verb,1,"the freshman participated, but did not win.",0.18,True,cross-scale/human_data/vt16.csv,the freshman participated.,participated,won,the freshman, won, ,.,the freshman ___.,the freshman won.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[2765],"[""Ġwon""]",[-8.36185359954834],1,-8.3618535995,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_026_template2__template_2__participate_win__no_frame,vt16,van Tiel et al. (2016),vt16_026_template2,participate/win,participate,win,participated,won,verb,2,"the runner participated, but did not win.",0.18,True,cross-scale/human_data/vt16.csv,the runner participated.,participated,won,the runner, won, ,.,the runner ___.,the runner won.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[2765],"[""Ġwon""]",[-7.987342834472656],1,-7.9873428345,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_026_template3__template_3__participate_win__no_frame,vt16,van Tiel et al. (2016),vt16_026_template3,participate/win,participate,win,participated,won,verb,3,"the skier participated, but did not win.",0.18,True,cross-scale/human_data/vt16.csv,the skier participated.,participated,won,the skier, won, ,.,the skier ___.,the skier won.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[2765],"[""Ġwon""]",[-7.619071960449219],1,-7.6190719604,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_027_template1__template_1__possible_certain__no_frame,vt16,van Tiel et al. (2016),vt16_027_template1,possible/certain,possible,certain,possible,certain,adj,1,"happiness is possible, but not certain.",0.93,True,cross-scale/human_data/vt16.csv,happiness is possible.,possible,certain,happiness is, certain, ,.,happiness is ___.,happiness is certain.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[3654],"[""Ġcertain""]",[-8.966036796569824],1,-8.9660367966,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_027_template2__template_2__possible_certain__no_frame,vt16,van Tiel et al. (2016),vt16_027_template2,possible/certain,possible,certain,possible,certain,adj,2,"failing is possible, but not certain.",0.93,True,cross-scale/human_data/vt16.csv,failing is possible.,possible,certain,failing is, certain, ,.,failing is ___.,failing is certain.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[3654],"[""Ġcertain""]",[-9.182931900024414],1,-9.1829319000,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_027_template3__template_3__possible_certain__no_frame,vt16,van Tiel et al. (2016),vt16_027_template3,possible/certain,possible,certain,possible,certain,adj,3,"success is possible, but not certain.",0.93,True,cross-scale/human_data/vt16.csv,success is possible.,possible,certain,success is, certain, ,.,success is ___.,success is certain.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[3654],"[""Ġcertain""]",[-6.473414421081543],1,-6.4734144211,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_028_template1__template_1__pretty_beautiful__no_frame,vt16,van Tiel et al. (2016),vt16_028_template1,pretty/beautiful,pretty,beautiful,pretty,beautiful,adj,1,"this model is pretty, but not beautiful.",0.11,True,cross-scale/human_data/vt16.csv,this model is pretty.,pretty,beautiful,this model is, beautiful, ,.,this model is ___.,this model is beautiful.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[6233],"[""Ġbeautiful""]",[-7.084260940551758],1,-7.0842609406,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_028_template2__template_2__pretty_beautiful__no_frame,vt16,van Tiel et al. (2016),vt16_028_template2,pretty/beautiful,pretty,beautiful,pretty,beautiful,adj,2,"that lady is pretty, but not beautiful.",0.11,True,cross-scale/human_data/vt16.csv,that lady is pretty.,pretty,beautiful,that lady is, beautiful, ,.,that lady is ___.,that lady is beautiful.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[6233],"[""Ġbeautiful""]",[-4.253533363342285],1,-4.2535333633,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_028_template3__template_3__pretty_beautiful__no_frame,vt16,van Tiel et al. (2016),vt16_028_template3,pretty/beautiful,pretty,beautiful,pretty,beautiful,adj,3,"the girl is pretty, but not beautiful.",0.11,True,cross-scale/human_data/vt16.csv,the girl is pretty.,pretty,beautiful,the girl is, beautiful, ,.,the girl is ___.,the girl is beautiful.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[6233],"[""Ġbeautiful""]",[-4.852280616760254],1,-4.8522806168,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_029_template1__template_1__rare_extinct__no_frame,vt16,van Tiel et al. (2016),vt16_029_template1,rare/extinct,rare,extinct,rare,extinct,adj,1,"that plant is rare, but not extinct.",0.79,True,cross-scale/human_data/vt16.csv,that plant is rare.,rare,extinct,that plant is, extinct, ,.,that plant is ___.,that plant is extinct.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[68818],"[""Ġextinct""]",[-8.904643058776855],1,-8.9046430588,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_029_template2__template_2__rare_extinct__no_frame,vt16,van Tiel et al. (2016),vt16_029_template2,rare/extinct,rare,extinct,rare,extinct,adj,2,"this bird is rare, but not extinct.",0.79,True,cross-scale/human_data/vt16.csv,this bird is rare.,rare,extinct,this bird is, extinct, ,.,this bird is ___.,this bird is extinct.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[68818],"[""Ġextinct""]",[-6.794625759124756],1,-6.7946257591,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_029_template3__template_3__rare_extinct__no_frame,vt16,van Tiel et al. (2016),vt16_029_template3,rare/extinct,rare,extinct,rare,extinct,adj,3,"this fish is rare, but not extinct.",0.79,True,cross-scale/human_data/vt16.csv,this fish is rare.,rare,extinct,this fish is, extinct, ,.,this fish is ___.,this fish is extinct.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[68818],"[""Ġextinct""]",[-8.199065208435059],1,-8.1990652084,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_030_template1__template_1__scarce_unavailable__no_frame,vt16,van Tiel et al. (2016),vt16_030_template1,scarce/unavailable,scarce,unavailable,scarce,unavailable,adj,1,"this recording is scarce, but not unavailable.",0.57,True,cross-scale/human_data/vt16.csv,this recording is scarce.,scarce,unavailable,this recording is, unavailable, ,.,this recording is ___.,this recording is unavailable.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[34987],"[""Ġunavailable""]",[-8.306791305541992],1,-8.3067913055,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_030_template2__template_2__scarce_unavailable__no_frame,vt16,van Tiel et al. (2016),vt16_030_template2,scarce/unavailable,scarce,unavailable,scarce,unavailable,adj,2,"this resource is scarce, but not unavailable.",0.57,True,cross-scale/human_data/vt16.csv,this resource is scarce.,scarce,unavailable,this resource is, unavailable, ,.,this resource is ___.,this resource is unavailable.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[34987],"[""Ġunavailable""]",[-6.977652549743652],1,-6.9776525497,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_030_template3__template_3__scarce_unavailable__no_frame,vt16,van Tiel et al. (2016),vt16_030_template3,scarce/unavailable,scarce,unavailable,scarce,unavailable,adj,3,"this mineral is scarce, but not unavailable.",0.57,True,cross-scale/human_data/vt16.csv,this mineral is scarce.,scarce,unavailable,this mineral is, unavailable, ,.,this mineral is ___.,this mineral is unavailable.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[34987],"[""Ġunavailable""]",[-10.398545265197754],1,-10.3985452652,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_031_template1__template_1__silly_ridiculous__no_frame,vt16,van Tiel et al. (2016),vt16_031_template1,silly/ridiculous,silly,ridiculous,silly,ridiculous,adj,1,"that song is silly, but not ridiculous.",0.14,True,cross-scale/human_data/vt16.csv,that song is silly.,silly,ridiculous,that song is, ridiculous, ,.,that song is ___.,that song is ridiculous.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[26775],"[""Ġridiculous""]",[-7.850512504577637],1,-7.8505125046,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_031_template2__template_2__silly_ridiculous__no_frame,vt16,van Tiel et al. (2016),vt16_031_template2,silly/ridiculous,silly,ridiculous,silly,ridiculous,adj,2,"that joke is silly, but not ridiculous.",0.14,True,cross-scale/human_data/vt16.csv,that joke is silly.,silly,ridiculous,that joke is, ridiculous, ,.,that joke is ___.,that joke is ridiculous.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[26775],"[""Ġridiculous""]",[-6.890707969665527],1,-6.8907079697,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_031_template3__template_3__silly_ridiculous__no_frame,vt16,van Tiel et al. (2016),vt16_031_template3,silly/ridiculous,silly,ridiculous,silly,ridiculous,adj,3,"that question is silly, but not ridiculous.",0.14,True,cross-scale/human_data/vt16.csv,that question is silly.,silly,ridiculous,that question is, ridiculous, ,.,that question is ___.,that question is ridiculous.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[26775],"[""Ġridiculous""]",[-7.758286476135254],1,-7.7582864761,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_032_template1__template_1__small_tiny__no_frame,vt16,van Tiel et al. (2016),vt16_032_template1,small/tiny,small,tiny,small,tiny,adj,1,"the room is small, but not tiny.",0.25,True,cross-scale/human_data/vt16.csv,the room is small.,small,tiny,the room is, tiny, ,.,the room is ___.,the room is tiny.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[13673],"[""Ġtiny""]",[-7.162903785705566],1,-7.1629037857,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_032_template2__template_2__small_tiny__no_frame,vt16,van Tiel et al. (2016),vt16_032_template2,small/tiny,small,tiny,small,tiny,adj,2,"the car is small, but not tiny.",0.25,True,cross-scale/human_data/vt16.csv,the car is small.,small,tiny,the car is, tiny, ,.,the car is ___.,the car is tiny.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[13673],"[""Ġtiny""]",[-9.534878730773926],1,-9.5348787308,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
vt16__vt16_032_template3__template_3__small_tiny__no_frame,vt16,van Tiel et al. (2016),vt16_032_template3,small/tiny,small,tiny,small,tiny,adj,3,"this fish is small, but not tiny.",0.25,True,cross-scale/human_data/vt16.csv,this fish is small.,small,tiny,this fish is, tiny, ,.,this fish is ___.,this fish is tiny.,weak_sentence_slot_from_first_clause,exact_surface,source_strong_surface,"No-frame score: stronger alternative placed in the weaker item's first-clause slot, without the X-but-not-Y continuation frame.",no_frame_strong_scalemate,target_word_or_phrase_logprob,False,True,[13673],"[""Ġtiny""]",[-8.417815208435059],1,-8.4178152084,Qwen/Qwen2-7B,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
